objectid,parentid,title,creator,date,estimatedate,description,caption,subject,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript
firenze_01,,Florence 1,,,,,351 - Firenze - Panorama dal Viale dei Colli,,"Florence, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8371,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_01_th.jpg,,
firenze_02,,Florence 2,,,,,695 - Firenze Cortile del Palazzo Vecchio,,"Florence, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8367,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_02.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_02_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_02_th.jpg,,
firenze_03,,Florence 3,,,,,674 - Firenze - Giardino Boboli - Anfitheatro,,"Florence, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8349?,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_03.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_03_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_03_th.jpg,,
firenze_04,,Florence 4,,,,,823 Firenze. (Contouni) Fiesole da S. Domenico,,"Florence, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8368,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_04.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_04_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_04_th.jpg,,
firenze_05,,Florence 5,,,,,824 FIRENZE (CERTOSA) PANORAMA,,"Florence, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6263,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_05.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_05_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_05_th.jpg,,
firenze_06,,Florence 6,,,,,679^(bis) - Firenze Contorni - Certosa - Pozzo con frati,,"Florence, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6262,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_06.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_06_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_06_th.jpg,,
firenze_07,,Florence 7,,,,,Firenze - Piazze della Signaria,,"Florence, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6261,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_07.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_07_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_07_th.jpg,,
firenze_08,,Florence 8,,,,,372. Firenze - S. Croce,,"Florence, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6260,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_08.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_08_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_08_th.jpg,,
firenze_09,,Florence 9,,,,,393. Firenze - Panorama dei Ponti,,"Florence, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6259,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_09.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_09_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_09_th.jpg,,
firenze_10,,Florence 10,,,,,776? Firenze - Panorama I Piazza Michiangelo,,"Florence, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6258,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_10.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_10_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_10_th.jpg,,
firenze_11,,Florence 11,,,Post 1890,,905. Firenze Monumento a G Garibaldi,Monument; Statue,"Florence, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6265,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/firenze_11.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/firenze_11_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/firenze_11_th.jpg,,
genova_01,,Genoa,Brogi; Gaetano Pedo,,,,3560. Genova - Panorama del Porto,,"Genoa, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6264,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/genova_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/genova_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/genova_01_th.jpg,,
milano_01,,Milan,,,,,"601, Milano, il Duomo",,"Milan, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",Unreadable,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/milano_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/milano_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/milano_01_th.jpg,,
misc_01,,Montreux,Garcin,,,,no 252 CHEMIN DE FER DE TERRITTET-GLION,,"Montreux, Switzerland",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8046,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/misc_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/misc_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/misc_01_th.jpg,,
misc_02,,Berlin 1,Sophas Williams,1889,,,,,"Berlin, Germany",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8065,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/misc_02.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/misc_02_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/misc_02_th.jpg,,
misc_03,,Berlin 2,Sophas Williams,1888,,,,,"Berlin, Germany",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8064,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/misc_03.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/misc_03_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/misc_03_th.jpg,,
misc_04,,Berlin 3,Sophas Williams,1888,,,,,"Berlin, Germany",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8063,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/misc_04.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/misc_04_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/misc_04_th.jpg,,
misc_05,,Berlin 4,Sophas Williams,1889,,,,,"Berlin, Germany",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8066,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/misc_05.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/misc_05_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/misc_05_th.jpg,,
misc_06,,Berlin 5,Sophas Williams,1888,,,,,"Berlin, Germany",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8062,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/misc_06.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/misc_06_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/misc_06_th.jpg,,
montecarlo_01,,Monte Carlo 1,,,,,"Monte Carlo, Les Jardins",,Monte Carlo,,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8392,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/montecarlo_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/montecarlo_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/montecarlo_01_th.jpg,,
montecarlo_02,,Monte Carlo 2,G. J. Phot,,,,996? MONTE CARLO NOUVELLE SALLE DE JEU,,Monte Carlo,,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8393,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/montecarlo_02.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/montecarlo_02_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/montecarlo_02_th.jpg,,
montecarlo_03,,Monte Carlo 3,G. J. Phot,,,,,,Monte Carlo,,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8395,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/montecarlo_03.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/montecarlo_03_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/montecarlo_03_th.jpg,,
montecarlo_04,,Monte Carlo 4,,,,,B Monte. Carlo. Salle ____ Salles de Jeu No 541,,Monte Carlo,,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8396,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/montecarlo_04.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/montecarlo_04_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/montecarlo_04_th.jpg,,
montecarlo_05,,Monte Carlo 5,G. J. Phot,,,,910 MONTE CARLO LE CASINO ET JARDINS,,Monte Carlo,,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8394,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/montecarlo_05.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/montecarlo_05_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/montecarlo_05_th.jpg,,
nice_01,,Nice 1,G. J. Phot,,,,463 NICE - PROMENADE DES ANGLAIS,"Scenery, Nature","Nice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8386,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/nice_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/nice_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/nice_01_th.jpg,,
nice_02,,Nice 2,G. J. Phot,,,,787 NICE LES BLANCHISSEUSES,,"Nice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6267,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/nice_02.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/nice_02_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/nice_02_th.jpg,,
nice_03,,Nice 3,G. J. Phot,,,,319 NICE - VUE GENERALE PRISE DU MONT BORON,,"Nice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6266,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/nice_03.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/nice_03_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/nice_03_th.jpg,,
nice_04,,Nice 4,G. J. Phot,,,,335 NICE LA JETEE PROMENADE ENTRE LES PALMIERS,"Scenery, Nature","Nice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8388,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/nice_04.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/nice_04_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/nice_04_th.jpg,,
nice_05,,Nice 5,G. J. Phot,,,,7034. NICE. ESCALIER LESAGE,,"Nice, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8387,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/nice_05.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/nice_05_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/nice_05_th.jpg,,
photogram_01,,Nuremburg 1,,,,,18542. P.Z. - Nürnberg EINFLUSS DER PEGNITZ IN DIE STADT,,"Nuremburg, Germany",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6723,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/photogram_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/photogram_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/photogram_01_th.jpg,,
photogram_02,,Nuremburg 2,,,,,9690. P.Z. - NURNBERG PARTIK AN DER PERGNITZ,"Scenery, Nature","Nuremburg, Germany",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6722,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/photogram_02.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/photogram_02_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/photogram_02_th.jpg,,
photogram_03,,Nuremburg 3,,,,,9675. P.Z. NURNBERG SPITTLERTHOR,,"Nuremburg, Germany",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6721,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/photogram_03.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/photogram_03_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/photogram_03_th.jpg,,
photogram_04,,Lake Geneva,,,,,1393. P.Z. - BARQUE ET DENT DU MIDI,,"Lake Geneva, Switzerland",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6252,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/photogram_04.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/photogram_04_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/photogram_04_th.jpg,,
photogram_05,,Lake Lucerne,,,,,1381. P.Z. - TELLSPLATTS,,"Lake Lucerne, Switzerland",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6616,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/photogram_05.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/photogram_05_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/photogram_05_th.jpg,,
photogram_06,,Fluelen,,,,,1147. P.Z. - FLUELEN,,"Flüelen, Switzerland",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6617,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/photogram_06.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/photogram_06_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/photogram_06_th.jpg,,
pisa_01,,Pisa 1,,,,,,,"Pisa, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8385,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/pisa_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/pisa_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/pisa_01_th.jpg,,
pisa_02,,Pisa 2,,,,,,,"Pisa, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6272,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/pisa_02.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/pisa_02_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/pisa_02_th.jpg,,
pisa_03,,Pisa 3,Van. Lint.,,,,"Pisa, Campamile del Duomo",,"Pisa, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6269,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/pisa_03.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/pisa_03_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/pisa_03_th.jpg,,
pisa_04,,Pisa 4,G. Pisano,,,,2079 A Pisa. Campo Santo. Galleria interno di fianco,,"Pisa, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6256,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/pisa_04.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/pisa_04_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/pisa_04_th.jpg,,
pisa_05,,Pisa 5,,,,,,,"Pisa, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6257,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/pisa_05.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/pisa_05_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/pisa_05_th.jpg,,
rome_01,,Roman Acqueduct,,,,,N. 745 a Roma Acquedotti con buoi,,"Rome, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8384,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/rome_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/rome_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/rome_01_th.jpg,,
rome_02,,Roman Forum 1,,,,,N. 528.a Roma Foro Romano Otto Colonne,Roman Forum,"Rome, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8379,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/rome_02.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/rome_02_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/rome_02_th.jpg,,
rome_03,,Temple of Concordia,,,,,"N.. 541,b Roma. Tempio della Concordia, Foro Romano",Roman Forum; Temple of Concordia,"Rome, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8377,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/rome_03.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/rome_03_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/rome_03_th.jpg,,
rome_04,,Roman Forum 2,,,,,N. 581 Roma Colonna Foca,Roman Forum,"Rome, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8366,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/rome_04.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/rome_04_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/rome_04_th.jpg,,
rome_05,,Rome 5,,,,,"2207. Roma - Galleria Respigliosi - L'Aurora, affresco del Guido Reni",,"Rome, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8372,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/rome_05.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/rome_05_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/rome_05_th.jpg,,
rome_06,,Rome 6,,,,,N. 622. Roma. Basilica di S. Paolo Chriostro,,"Rome, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6285,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/rome_06.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/rome_06_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/rome_06_th.jpg,,
rome_07,,Pincian Hill,,,,,"N. 831, Roma. Monte Pincio. Piazzale della Musica",Pincian Hill,"Rome, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",971.1.6286,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/rome_07.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/rome_07_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/rome_07_th.jpg,,
rome_08,,Rome 8,,,,,,,"Rome, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6268,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/rome_08.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/rome_08_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/rome_08_th.jpg,,
rome_09,,Rome 9,,,,,"N. 559. Roma. Campidoglio, Marco Aurelio",,"Rome, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6270,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/rome_09.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/rome_09_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/rome_09_th.jpg,,
rome_10,,Arch of Constantine,,,,,N. 500 Roma. Arco di Constantino,Arch of Constantine,"Rome, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8382,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/rome_10.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/rome_10_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/rome_10_th.jpg,,
rome_11,,Rome 11,,,,,"N. 574, b Roma. Castel S. Angelo veduto dal Tevere",,"Rome, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8380,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/rome_11.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/rome_11_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/rome_11_th.jpg,,
rome_12,,Rome 12,,,,,"N 743 Roma Via Appia, Delpolchro di Cecilia Metella",,"Rome, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8381,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/rome_12.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/rome_12_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/rome_12_th.jpg,,
rome_13,,Rome 13,,,,,568. Roma - Veduta generale degli Avanzi delle Terme di Antonino Caracalla (III Secolo),,"Rome, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975..1.838(3 or 5?),Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/rome_13.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/rome_13_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/rome_13_th.jpg,,
rome_14,,Trajan Forum,,,,,N. 577. Roma Foro Traiano,Trajan Forum,"Rome, Italy",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8378,Image;StillImage,image/jpg,eng; ita,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/rome_14.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/rome_14_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/rome_14_th.jpg,,
swiss_01,,Switzerland 1,,,,,13522 Unreadable,,,,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.6287,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/swiss_01.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/swiss_01_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/swiss_01_th.jpg,,
swiss_02,,Switzerland 2,"Schroeder & Cie, Zurich",,,,1975. Lucerne depuis Musegg,,"Lucerne, Switzerland",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8376,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/swiss_02.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/swiss_02_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/swiss_02_th.jpg,,
swiss_03,,Switzerland 3,Photoglob,,,,2468. Lucerne Musegg et le Pilate,,"Lucerne, Switzerland",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8375,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/swiss_03.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/swiss_03_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/swiss_03_th.jpg,,
swiss_04,,Switzerland 4,"Schroeder & Cie, Zurich",,,,"1893. Lucerne, le Gutsch et le Pilate",,"Lucerne, Switzerland",,,"Point Ellice House Museum and Archives, Victoria, BC",975.1.8373,Image;StillImage,image/jpg,,,,,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/swiss_04.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/small/swiss_04_sm.jpg,https://tdjacklin.ca/wp-content/uploads/CollectionBuilder/thumbs/swiss_04_th.jpg,,
